@relation 'project-weka.filters.unsupervised.attribute.Remove-R2-5-weka.filters.unsupervised.attribute.Remove-R34,38,40-weka.filters.unsupervised.attribute.Remove-R9-10,13-16,24-25,32-34,37-weka.filters.unsupervised.attribute.Remove-R3'

@attribute project {true,false}
@attribute Lexical_Diversity numeric
@attribute Pausality numeric
@attribute Word_Quantity numeric
@attribute Verb_Quantity numeric
@attribute Modifier_Quantity numeric
@attribute Sentence_Quantity numeric
@attribute Affect_Ratio numeric
@attribute Sensory_Ratio numeric
@attribute Average_Sentence_Length numeric
@attribute Average_Word_Length numeric
@attribute Content_Word_Diversity numeric
@attribute Redundancy numeric
@attribute Misspelled_Words numeric
@attribute You_References numeric
@attribute Self_References numeric
@attribute Pleasantness numeric
@attribute Activation numeric
@attribute Imagery numeric
@attribute Pos_Pleasantness_1dev numeric
@attribute Pos_Activation_1dev numeric
@attribute Pos_Imagery_1dev numeric
@attribute Neg_Activation_1dev numeric
@attribute Neg_Imagery_1dev numeric

@data
true,0.5,2,4,0,0,3,0.5,0,1.333333,4,1,0,0,0,0,2.3,2.25,2.6,1,1,1,0,0
true,0.5,1,4,0,0,2,0,0,2,3.5,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,1,4,0,1,2,0.5,0,2,4.5,1,0,0.5,0,0,2.75,1.9167,1,1,0,0,0,1
true,0.5,2,4,0,0,3,0.5,0,1.333333,4.5,1,0,0,0,0,2,2.125,2.2,0,0,0,0,0
true,0.375,1.555556,104,16,16,9,0.038462,0.076923,11.555556,3.653846,0.8,6,0.058824,0,0.115385,1.893864,1.579083,1.347619,0.261905,0.02381,0.02381,0.404762,0.642857
true,0.5,0,8,2,0,1,0,0.25,8,2.75,1,4,0,0,0,2.228575,1.71515,1.35,0.5,0,0,0.25,0.5
true,0.5,0,6,2,0,1,0,0,6,4,1,2,0,0,0,1.875,1.7832,1.1,0,0,0,0.5,1
true,0.5,0,8,2,0,1,0,0,8,3.5,1,2,?,0,0,0,0,0,0,0,0,0,0
true,0.5,6,6,2,2,1,0,0,6,5.333333,1,2,0,0,0,2.2778,1.6818,1.1,0.5,0,0,0.5,1
true,0.5,1.5,14,4,2,4,0,0.142857,3.5,3.714286,1,0.5,0.166667,0,0,1.533725,2.03125,1.15,0,0.5,0,0,1
true,0.5,1.6,14,4,0,5,0.142857,0,2.8,3,1,1.2,0.142857,0.285714,0,1.85865,1.540575,1.2,0,0,0,0.5,0.75
true,0.5,2,14,0,6,1,0,0.142857,14,4,1,4,0,0,0,2.2365,1.68545,1.733333,0.666667,0,0.166667,0.166667,0.333333
true,0.5,1,6,2,0,2,0,0,3,3.333333,1,1,0,0,0,1.86755,1.45455,1,0,0,0,0.5,1
true,0.444444,1,18,0,0,4,0,0.222222,4.5,3.666667,0.75,2.5,0,0,0,1.846871,1.7933,1.685714,0,0.142857,0.142857,0.142857,0.285714
true,0.5,1,16,4,2,4,0,0,4,3.875,1,1.5,0,0,0.25,1.86945,1.944925,1.3,0,0.5,0,0.25,0.75
true,0.45,1,60,10,12,6,0,0,10,4.6,0.947368,3.666667,0.2,0.2,0,1.8417,1.519041,1.164706,0.058824,0.058824,0,0.411765,0.882353
true,0.5,1,14,2,0,4,0,0,3.5,4.714286,1,2,0,0,0.285714,1.922025,1.513875,1.15,0.25,0,0,0.75,0.75
true,0.43,2.285714,100,17,14,7,0.02,0.1,14.285714,3.6,0.962963,6.571429,0.041667,0.04,0.04,1.809518,1.640569,1.461538,0.102564,0.102564,0.102564,0.384615,0.589744
true,0.45,1,20,4,4,4,0,0.1,5,4.6,0.833333,2,0,0.2,0,1.721314,1.763986,1.542857,0,0,0.285714,0.142857,0.714286
true,0.472222,1.2,36,5,6,5,0,0.111111,7.2,4,1,3.2,0.055556,0,0.222222,1.79425,1.57646,1.56,0.1,0,0.1,0.4,0.4
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.470588,1,34,7,2,2,0,0.117647,17,3.823529,1,9,0,0,0.117647,1.930435,1.722982,1.588235,0.176471,0,0.117647,0.176471,0.411765
true,0.5,1,2,0,2,2,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,0,0,1,0,0,2,6,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.5,2,4,0,0,1,0,0,4,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1.333333,20,4,2,3,0.1,0,6.666667,3.7,1,3.333333,0.1,0,0,1.928967,1.479178,1.177778,0.222222,0,0,0.555556,0.666667
true,0.403846,1,52,11,4,4,0.076923,0.192308,13,4.038462,0.785714,6,0,0.076923,0.153846,1.95404,1.65203,1.51,0.15,0,0,0.4,0.4
true,0.5,0,4,0,2,1,0.5,0,4,4.5,1,0,0,0,0,2.3125,2.125,1.6,0.5,0,0,0,0.5
true,0.418919,1.777778,74,7,14,9,0,0.027027,8.222222,3.648649,0.833333,2.888889,0.108108,0.054054,0,1.989926,1.7299,1.380645,0.322581,0.096774,0.064516,0.193548,0.516129
true,0.5,1,6,2,2,2,0,0,3,4.666667,1,1,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,1,34,8,6,12,0,0.058824,2.833333,3.588235,1,1.333333,0,0.117647,0,1.82572,1.588227,1.253333,0.066667,0,0,0.466667,0.733333
true,0.5,1.333333,6,0,0,3,0.333333,0,2,2.333333,1,0.666667,0,0,0,1.7,1.3333,1,0,0,0,1,1
true,0.5,1,12,4,2,2,0,0,6,3.833333,1,2,0,0.333333,0,2.00795,1.85,1.2,0,0,0,0,0.75
true,0.5,1.333333,4,0,0,3,0,0,1.333333,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1,14,6,2,2,0,0,7,3.857143,1,3,0,0,0,1.80214,1.77552,2,0.2,0.2,0.4,0.2,0.4
true,0.5,1,36,7,4,4,0.055556,0,9,3.944444,1,5,0,0.111111,0,1.865946,1.787823,1.353846,0.153846,0.153846,0.076923,0.153846,0.692308
true,0.5,1,4,0,0,2,0,0.5,2,3,1,1,0.5,0,0,1.375,2.25,1.4,0,1,0,0,0
true,0.5,2,4,0,2,3,0,0,1.333333,4,1,0,0.5,0,0,2.5,2.1667,1.4,1,0,0,0,0
true,0.5,1,8,2,0,2,0,0,4,3,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.375,2,56,7,4,4,0,0.107143,14,4.321429,0.842105,4.5,0.035714,0,0,1.857919,1.654314,1.733333,0.095238,0.047619,0.142857,0.333333,0.47619
true,0.458333,1,24,6,2,2,0,0,12,3.916667,0.875,4,0,0,0,1.85249,1.56395,1.32,0.2,0.1,0,0.4,0.7
true,0.45,1.6,20,4,0,5,0,0,4,3.5,1,1.6,0,0.2,0,1.853667,1.691089,1.555556,0.222222,0.111111,0.222222,0.333333,0.666667
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.441176,1,34,6,8,4,0.117647,0,8.5,4.058824,0.909091,3,0,0.117647,0.117647,1.94494,1.6754,1.253333,0.2,0,0,0.266667,0.666667
true,0.5,2,10,0,2,3,0,0,3.333333,4.2,1,0,0.2,0,0,1.94155,1.8182,1.2,0.5,0,0,0,1
true,0.5,1.6,18,2,6,5,0,0,3.6,4.555556,1,0.8,0,0,0,2.064629,1.869843,1.628571,0.285714,0.142857,0,0.142857,0.285714
true,0.5,1,4,0,0,2,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.464286,2,28,4,7,2,0.142857,0.142857,14,3.5,1,6,0,0,0.142857,1.960425,1.715967,1.183333,0.25,0.083333,0,0.333333,0.833333
true,0.5,2,2,0,0,3,0,0,0.666667,4,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,3,14,0,0,2,0,0.142857,7,4.285714,1,3,0.142857,0,0,2.04286,1.76506,1.68,0.2,0.2,0,0.4,0.4
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,2.4286,2,1.2,1,0,0,0,1
true,0.5,1,4,0,0,2,0,0,2,8.5,1,0,0.5,0,0,2.875,2.5,2.2,1,1,0,0,0
true,0.472222,1,36,5,12,2,0,0.055556,18,3.722222,0.923077,5,0,0,0,1.937886,1.707064,1.257143,0.142857,0.071429,0.071429,0.357143,0.714286
true,0.5,1.333333,4,0,0,3,0,0,1.333333,2.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,0.8,12,1,0,5,0.166667,0.166667,2.4,3.333333,1,0.8,0,0.333333,0,2.185733,1.6111,1.066667,0.333333,0,0,0.333333,1
true,0.5,1,16,3,1,2,0,0,8,3.625,1,4,0,0.25,0,1.627557,1.680214,1.457143,0,0.142857,0.142857,0.142857,0.571429
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.461538,1,26,10,0,4,0,0,6.5,3,1,3.5,0,0.153846,0.153846,1.867178,1.8934,1.488889,0.111111,0.222222,0.111111,0,0.666667
true,0.5,2,6,0,4,3,0.333333,0,2,5,1,0,0,0,0,2.66665,2.58335,1.8,1,0.5,0,0,0
true,0.5,2,10,2,0,1,0,0,10,4.2,1,6,0,0,0,1.798225,1.410725,1.5,0,0,0.25,0.75,0.75
true,0.5,1,18,4,0,2,0,0.111111,9,3.555556,1,6,0.111111,0,0.222222,1.754883,1.709833,1.566667,0.166667,0.166667,0.166667,0.333333,0.5
true,0.5,0,6,2,0,1,0,0,6,4,1,0,0,0,0,2.309533,2.1,1.333333,0.666667,0.333333,0,0,0.333333
true,0.5,1,4,2,0,2,0.5,0,2,4,1,1,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,2,2,2,0,3,0,0,0.666667,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.447368,2.333333,38,8,10,12,0.105263,0.052632,3.166667,3.315789,0.888889,0.166667,0.352941,0,0,2.1738,1.62328,1.32,0.4,0,0,0.2,0.6
true,0.5,4,4,0,0,1,0,0,4,5,1,0,0,0,0,1.83335,2,1.9,0,0.5,0,0.5,0
true,0.5,1,2,2,0,2,0,0,1,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,9,10,1,0,2,0,0,5,3.6,1,1,0.4,0,0,2.362967,2.370367,1.666667,0.666667,0.666667,0,0.333333,0.333333
true,0.458333,1,24,8,2,2,0,0.25,12,3.416667,1,6,0,0.166667,0,1.987133,1.468644,1.622222,0.222222,0,0.222222,0.666667,0.555556
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0.666667,18,4,6,3,0.111111,0,6,4.444444,1,0.666667,0,0,0,1.89156,1.80314,1.24,0.2,0.2,0,0.2,0.6
true,0.5,4,12,2,2,1,0,0.333333,12,4.166667,1,6,0,0,0,1.601025,1.77525,1.85,0,0,0.25,0.25,0.25
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,2.4286,2,1.2,1,0,0,0,1
true,0.5,1,12,3,2,4,0.333333,0,3,3.333333,1,1.5,0,0,0.333333,2.209725,1.787875,1.25,0.25,0.25,0,0.5,0.5
true,0.5,0,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,0,2,0,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,4,2,0,1,0.5,0,4,4,1,2,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,0,4,1,2,1,0.5,0,4,5.5,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,0,6,3,1,1,0,0,6,3.333333,1,2,0,0,0,1.9213,1.414133,1.333333,0,0,0,0.666667,0.666667
true,0.46875,1,32,7,1,2,0,0.25,16,4.3125,0.9,6,0,0,0,1.876677,1.8048,1.630769,0.153846,0.230769,0.153846,0.307692,0.461538
true,0.470588,18,34,6,4,1,0,0.117647,34,4.117647,0.933333,4,0.176471,0,0,1.8715,1.91584,1.64,0.3,0,0,0,0.3
true,0.5,1,2,0,0,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,1.333333,4,0,0,3,0,0,1.333333,5.5,1,0,1,0,0,0,0,0,0,0,0,0,0
true,0.5,1,2,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.5,0,2,0,2,1,0,0,2,4,1,0,0,0,0,2.5,2.1667,1.4,1,0,0,0,0
true,0.5,6.666667,18,1,2,3,0,0,6,5.444444,1,0.666667,0.333333,0,0.222222,1.2857,2,2,0,0,0,0,0
true,0.352941,1,68,15,0,6,0,0.058824,11.333333,3.323529,0.909091,7.666667,0.030303,0.058824,0.294118,1.898415,1.654646,1.3,0.076923,0.076923,0.076923,0.307692,0.730769
true,0.5,1,14,2,3,6,0.285714,0,2.333333,4.571429,1,0.333333,0,0,0,2.202367,1.680567,1,0.666667,0,0,0,1
true,0.4,4,40,8,0,1,0.25,0.05,40,3.5,0.714286,12,0.1,0,0.1,2.196547,1.995759,1.435294,0.411765,0.294118,0.058824,0.176471,0.411765
true,0.5,1,4,2,0,2,0.5,0,2,4,1,1,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,1,10,3,4,2,0,0,5,4.4,1,1,0,0,0,2.095233,1.805567,1,0.666667,0,0,0,1
true,0.5,0,10,3,2,1,0,0,10,4.4,1,0,0,0,0,1.9375,2.0357,1.5,0,0,0,0,0.5
true,0.44,1,50,13,5,6,0,0.08,8.333333,3.4,1,4,0,0,0.16,1.884475,1.682862,1.2375,0.1875,0,0,0.25,0.8125
true,0.5,1,4,2,0,2,0,0,2,2,1,1,0,0,1,2.5556,2.25,1.6,1,1,0,0,0
true,0.5,1,2,0,2,2,0,0,1,4,1,0,0,0,0,2.5,2.1667,1.4,1,0,0,0,0
true,0.5,0.8,22,2,4,5,0,0.181818,4.4,4.090909,1,1.2,0,0,0,1.973344,1.773678,1.555556,0.444444,0.222222,0.222222,0.222222,0.555556
true,0.4,1.142857,60,8,12,7,0.1,0.066667,8.571429,4.033333,0.8,2.857143,0.133333,0.066667,0.066667,2.015162,1.786557,1.342857,0.190476,0.142857,0,0.190476,0.714286
true,0.5,1,20,8,4,2,0.1,0.1,10,4.4,1,3,0,0.2,0,1.735989,1.652956,1.577778,0,0,0.222222,0.222222,0.555556
true,0.5,4,2,2,0,1,0,0,2,4,1,0,0,0,0,2.125,1.7273,2,0,0,0,0,0
true,0.5,2,4,0,0,1,0,0,4,3.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,7.333333,26,3,0,3,0.076923,0.076923,8.666667,5.153846,1,2,0.166667,0.153846,0,1.960725,1.708325,1.3,0.25,0,0,0.25,0.75
true,0.5,0,6,0,0,1,0,0,6,3.333333,1,2,0,0,0,2.009533,1.6282,1.666667,0.333333,0,0.333333,0.333333,0.666667
true,0.5,1,4,0,2,2,0,0,2,3.5,1,0,0.5,0,0,2.5,2.1667,1.4,1,0,0,0,0
true,0.5,4,10,2,0,1,0,0,10,3,1,2,0.5,0,0,0,0,0,0,0,0,0,0
true,0.470588,1,34,6,10,6,0.058824,0,5.666667,3.941176,1,2,0.058824,0,0.117647,1.773775,1.638667,1.333333,0.083333,0.083333,0,0.416667,0.583333
true,0.5,1,8,0,0,4,0.25,0,2,4.75,1,1,0,0,0.5,0,0,0,0,0,0,0,0
true,0.5,1,2,0,0,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
true,0.423077,1.428571,52,10,1,7,0,0.076923,7.428571,4.038462,0.941176,2.571429,0.125,0,0,1.730059,1.615012,1.658824,0,0,0.235294,0.294118,0.588235
true,0.4375,0.8,16,2,4,5,0.125,0,3.2,3.375,0.857143,0.4,0.428571,0.25,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,1,30,4,2,2,0,0,15,3.266667,1,7,0.133333,0,0.133333,1.797075,1.690333,1.366667,0,0,0.166667,0.25,0.75
true,0.5,1,12,3,0,4,0,0,3,3.833333,1,1,0,0.333333,0,1.8656,1.774625,1.15,0,0,0,0,0.75
true,0.5,1,8,0,2,2,0,0,4,3.75,1,1,0,0,0,2.0764,2.0357,1.2,0.5,0.5,0,0,1
true,0.5,4,10,0,2,1,0,0,10,3.4,1,0,0.2,0,0,2.239575,1.91875,2,0.5,0,0.25,0,0
true,0.5,1.5,12,4,2,4,0,0,3,2.5,1,1,0,0,0,1.862967,1.505033,1.2,0,0,0,0.666667,0.666667
true,0.5,2,4,2,0,3,0.5,0,1.333333,4,1,0.666667,0,1,0,2.1429,1.5,1.2,0,0,0,0,1
true,0.5,0,6,0,2,1,0,0,6,3.666667,1,0,0.333333,0,0,2.39285,1.86905,1.2,1,0,0,0,0.5
true,0.452381,1.4,42,8,6,10,0,0.190476,4.2,3.619048,1,2.4,0,0,0.190476,1.856263,1.686131,1.475,0.25,0.25,0.125,0.5625,0.625
true,0.5,1,28,8,2,4,0.071429,0,7,4.142857,1,3,0,0.142857,0,1.783764,1.715055,1.309091,0,0,0,0.090909,0.545455
true,0.5,1.6,10,0,4,5,0.2,0,2,3.4,1,0.4,0.2,0,0,1.7,1.3333,1,0,0,0,1,1
true,0.5,1,14,2,6,2,0,0.142857,7,4.571429,1,2,0,0,0,2.25428,1.71388,1.88,0.4,0,0,0.2,0
true,0.5,0.666667,14,4,0,3,0,0,4.666667,4,1,2,0.142857,0,0,1.8889,1.661625,1.3,0,0,0,0.25,0.5
true,0.431034,5.666667,58,15,4,6,0.034483,0.034483,9.666667,4.034483,0.909091,2.333333,0.181818,0,0.206897,1.897,1.776255,1.418182,0.272727,0.090909,0,0.181818,0.545455
true,0.157895,1,38,0,32,2,0.052632,0,19,2.368421,0.277778,1,0,0,0,1.8125,1.5743,1.044444,0.055556,0,0,0.111111,0.888889
true,0.5,2,8,1,4,3,0,0,2.666667,4,1,0.666667,0,0,0,2.2857,1.625,1,1,0,0,0,1
true,0.5,1,4,0,0,2,0,0,2,7,1,0,0.5,0,0,0,0,0,0,0,0,0,0
true,0.5,1,30,6,2,4,0,0.066667,7.5,3.733333,1,3.5,0,0,0,1.916757,1.591157,1.571429,0.357143,0,0.214286,0.428571,0.571429
true,0.5,1,4,0,0,2,0,0,2,4,1,0,?,0,0,0,0,0,0,0,0,0,0
true,0.472222,1,36,4,0,2,0.055556,0.111111,18,4.611111,1,6,?,0,0,0,0,0,0,0,0,0,0
true,0.458333,3.333333,24,2,2,3,0,0.083333,8,3.833333,1,3.333333,0.25,0,0,2.0801,1.590413,1.425,0.375,0,0,0.375,0.5
true,0.5,1,8,2,2,4,0.25,0,2,4,1,1,0,0,0,1.962967,1.505033,1.2,0,0,0,0.666667,0.666667
false,?,2,0,0,0,1,?,?,0,?,?,0,?,?,?,0,0,0,0,0,0,0,0
false,0.5,1.333333,14,2,0,3,0,0.142857,4.666667,2.857143,1,2.666667,0.285714,0,0,2.23235,1.927075,1.5,0.5,0.25,0.25,0.25,0.75
false,0.458333,0,24,6,0,1,0,0,24,4,1,8,0.083333,0.333333,0,1.925044,1.586333,1.444444,0.222222,0,0,0.444444,0.444444
false,0.5,2,22,4,0,3,0,0.090909,7.333333,4,1,2,0.090909,0,0.181818,2.07935,1.552375,1.5,0.5,0,0,0.5,0.25
false,0.392857,2.4,28,8,6,5,0,0.071429,5.6,4,0.8,1.6,0.214286,0,0.285714,1.665225,1.690488,1.3,0,0.125,0.125,0.125,0.75
false,0.5,1,2,0,2,2,0,0,1,4,1,0,0,0,0,2.1,1.75,1.2,0,0,0,0,1
false,0.5,3,6,2,0,2,0,0,3,4.333333,1,0,0.5,0,0,0,0,0,0,0,0,0,0
false,0.5,10,34,5,2,3,0,0.058824,11.333333,4.176471,1,2.666667,0.235294,0.117647,0,1.95535,1.82555,1.78,0.3,0.2,0.2,0.3,0.3
false,0.458333,6,24,4,7,1,0,0.083333,24,4.333333,1,8,0,0,0.333333,1.8631,1.815467,1,0.333333,0,0,0,1
false,0.5,0,20,2,4,1,0,0,20,4.5,1,6,0.4,0,0,1.85,1.765883,1.4,0,0.166667,0,0.333333,0.5
false,0.5,0,2,0,0,1,0,0,2,2,1,0,0,0,0,2.2857,1.5714,1,1,0,0,0,1
false,0.5,1,10,3,0,2,0,0,5,4.2,1,2,0,0.4,0,1.629475,2.2639,1.9,0,0.75,0.25,0,0.5
false,0.377358,0.857143,106,18,12,7,0.018868,0.150943,15.142857,3.754717,0.962963,7.428571,0.018868,0,0.226415,1.778188,1.57354,1.525,0.025,0,0.1,0.425,0.575
false,0.5,1,8,4,0,2,0.25,0,4,4.75,1,2,0.25,0.5,0,1.85715,1.4722,1.1,0,0,0,0.5,1
false,0.5,1.5,12,4,2,4,0,0,3,4.5,1,1,0.166667,0.333333,0,1.885725,1.65,1.3,0,0,0,0,0.5
false,0.5,0,18,4,2,1,0,0,18,3.222222,1,6,0.333333,0,0,1.817133,1.655967,1.8,0,0,0.333333,0.333333,0.5
false,0.5,2,46,6,8,3,0,0.086957,15.333333,3.695652,1,4,0.217391,0.086957,0,1.693057,1.717321,1.528571,0.071429,0.071429,0.142857,0.214286,0.642857
false,0.5,0,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,2,0,0,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.454545,1.6,44,10,4,5,0.090909,0.045455,8.8,3.818182,0.923077,3.6,0.15,0,0.090909,1.956554,1.6801,1.276923,0.153846,0.076923,0.076923,0.307692,0.769231
false,0.472222,1.25,36,10,3,8,0,0,4.5,3.222222,1,1.75,0,0.111111,0.222222,1.674454,1.600631,1.276923,0.076923,0.076923,0,0.384615,0.692308
false,0.5,0,8,0,0,1,0,0,8,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,2,0,0,2,0,0,1,2,1,0,0,0,0,2.2857,1.5714,1,1,0,0,0,1
false,0.5,2.666667,24,4,0,3,0,0.083333,8,3.833333,1,4.666667,0,0.166667,0,1.783591,1.506609,1.654545,0,0,0.090909,0.363636,0.454545
false,0.5,0,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,16,12,1,0,1,0,0,12,6.5,1,0,0.4,0,0,1.2857,2,2,0,0,0,0,0
false,0.5,1,10,2,0,2,0,0,5,3.4,1,3,0,0,0.4,1.82715,1.809275,1.2,0,0,0,0.25,0.75
false,0.5,1,4,2,2,2,0,0.5,2,5.5,1,0,0,0,0,1.8333,1.375,2.6,0,0,1,1,0
false,0.5,0,4,0,2,1,0.5,0,4,3,1,0,0,0,0,2.51785,1.74405,1,1,0,0,0,1
false,0.5,1,4,0,0,2,0,0,2,3.5,1,1,0,1,0,1.9881,1.5,1.9,0,0,0.5,0,0.5
false,0.5,1,2,0,0,2,0,0,1,57,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.466667,2,60,4,4,7,0.033333,0.066667,8.571429,4.066667,1,2.571429,0.076923,0,0.266667,2.133917,1.7787,1.866667,0.5,0.166667,0.333333,0.333333,0.333333
false,0.5,1,6,0,4,2,0,0,3,4,1,0,0.333333,0,0,2.1,2,2.2,0,0,0,0,0
false,0.4375,1,16,4,4,6,0,0,2.666667,2.875,1,1,0,0,0.5,1.704633,1.759667,1.333333,0,0,0,0.333333,0.666667
false,0.5,1,4,0,0,2,0,0,2,3,?,2,0,0,0,0,0,0,0,0,0,0,0
false,0.5,1,24,6,2,4,0,0.166667,6,3.583333,1,2.5,0,0,0,1.744433,1.7911,1.444444,0.111111,0,0,0.222222,0.555556
false,0.5,1.428571,16,4,0,7,0,0,2.285714,16.875,1,0.571429,0.375,0,0,1.89186,1.5519,1.08,0.2,0,0,0.6,0.8
false,0.5,16,12,1,0,1,0,0,12,5.833333,1,0,0.4,0,0,1.2857,2,2,0,0,0,0,0
false,0.066667,1,30,0,0,2,0,0,15,2,0.133333,0,0,0,0,2.4,1.5,1.4,1,0,0,0,0
false,0.275,0,40,8,0,1,0.05,0.25,40,2.95,0.666667,10,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0.666667,4,0,0,3,0,0,1.333333,3,1,0,?,0,0,0,0,0,0,0,0,0,0
false,0.5,1,10,2,0,2,0,0.2,5,3.4,1,4,0,0,0,1.91875,1.39365,1.05,0.25,0,0,0.75,1
false,0.5,1,8,2,0,2,0,0,4,3,1,2,0,0,0.5,1.875,1.4167,1.5,0,0,0,0.5,0.5
false,0.5,2,10,2,2,3,0.2,0,3.333333,4,1,0.666667,0.2,0,0,1.8238,1.8631,1.4,0,0,0,0,0.333333
false,0.5,2,2,0,0,1,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,1,4,2,0,2,0,0,2,3,1,1,0,0,0,2.44445,1.96365,1.9,0.5,0,0,0,0
false,0.416667,1,24,0,0,2,0,0.25,12,4.75,1,4,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,0,0,1,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0
false,0.5,0,4,0,2,1,0,0,4,4.5,1,0,0,0,0,2.1131,1.85415,2.9,0,0,1,0,0
false,0.5,6,8,2,0,1,0,0,8,3.75,1,4,0,0,0.5,1.9231,1.66365,1.2,0,0,0,0,0.5
false,0.5,1,16,0,4,6,0.125,0.125,2.666667,3.875,1,0.666667,0,0,0,0,0,0,0,0,0,0,0
false,0.5,0,6,2,2,1,0,0,6,4.666667,1,0,0,0,0,1.991667,1.758333,1.333333,0.333333,0,0,0.333333,0.333333
false,0.5,1,8,4,0,2,0,0,4,4.5,1,1,0.25,0.5,0,2.066167,2.300933,1.4,0.333333,0.666667,0,0,0.666667
false,0.5,1,8,4,0,2,0,0.25,4,3.5,1,2,0,0.5,0,2.104767,1.5,1.133333,0.333333,0,0,0.333333,1
false,0.444444,1.6,36,4,4,5,0,0.055556,7.2,2.666667,0.916667,2.4,0.277778,0,0.111111,1.86198,1.70946,1.52,0.2,0.1,0.2,0.3,0.4
false,0.5,0,10,4,2,1,0,0,10,4.8,1,6,0,0,0,1.81428,1.59952,1.36,0.4,0,0,0.4,0.8
false,0.5,2,2,2,0,1,0,0,2,7,1,0,0,0,0,1.7143,2.1,2.6,0,0,1,0,0
false,0.5,0.666667,10,3,0,3,0,0.4,3.333333,3,1,1.333333,0,0,0,1.7889,1.5635,1.733333,0,0,0.333333,0.666667,0.666667
false,0.5,0,6,0,0,1,0,0,6,4.333333,1,2,0,0,0,1.757133,1.905267,2.133333,0,0.333333,0.666667,0.333333,0.333333
false,0.5,1,12,4,2,2,0,0.166667,6,5.5,1,1,0.166667,0,0,2.09786,1.7559,1.48,0.4,0.2,0,0.6,0.4
false,0.5,0,8,0,0,1,0,0.25,8,3.25,1,4,0.333333,0,0,1.6607,1.30555,1.6,0,0,0,1,0.5
false,0.5,1.2,28,4,5,5,0,0.214286,5.6,3.642857,1,2,0.230769,0,0,1.727778,1.556744,1.355556,0,0,0.111111,0.444444,0.777778
false,0.5,1,26,8,2,4,0.076923,0.076923,6.5,3.307692,1,3,0.076923,0,0.153846,1.936022,1.644611,1.622222,0.222222,0.111111,0.111111,0.333333,0.333333
false,0.5,18,18,1,2,1,0,0.111111,18,4.333333,1,2,0.555556,0,0,1.4762,1.5,1.7,0,0,0,0.5,0
false,0.5,1.6,18,2,0,5,0.111111,0,3.6,3.333333,1,0.8,0.222222,0,0,2.1116,1.9841,1.85,0.5,0.25,0.25,0.25,0
false,0.5,0.666667,6,0,0,3,0,0,2,9.333333,1,0,1,0,0,0,0,0,0,0,0,0,0
